"","CheckpointID","SimulationID","Zone","Clock.Today","Soybean.Phenology.Stage","Soybean.Phenology.CurrentStageName","Soybean.AboveGround.Wt","Bushels","Yield","Soybean.Grain.Total.Wt","AdjBushels","Date"
"48",1,1,"field","2010-02-17 12:00:00",1,"",0,0,0,0,15,2010-02-17
"49",1,1,"field","2010-02-18 12:00:00",1,"",0,0,0,0,15,2010-02-18
"50",1,1,"field","2010-02-19 12:00:00",1,"",0,0,0,0,15,2010-02-19
"51",1,1,"field","2010-02-20 12:00:00",1,"",0,0,0,0,15,2010-02-20
"52",1,1,"field","2010-02-21 12:00:00",1,"",0,0,0,0,15,2010-02-21
"53",1,1,"field","2010-02-22 12:00:00",1,"",0,0,0,0,15,2010-02-22
"54",1,1,"field","2010-02-23 12:00:00",1,"",0,0,0,0,15,2010-02-23
"55",1,1,"field","2010-02-24 12:00:00",1,"",0,0,0,0,15,2010-02-24
"56",1,1,"field","2010-02-25 12:00:00",1,"",0,0,0,0,15,2010-02-25
"57",1,1,"field","2010-02-26 12:00:00",1,"",0,0,0,0,15,2010-02-26
"58",1,1,"field","2010-02-27 12:00:00",1,"",0,0,0,0,15,2010-02-27
"59",1,1,"field","2010-02-28 12:00:00",1,"",0,0,0,0,15,2010-02-28
"60",1,1,"field","2010-03-01 12:00:00",1,"",0,0,0,0,15,2010-03-01
"61",1,1,"field","2010-03-02 12:00:00",1,"",0,0,0,0,15,2010-03-02
"62",1,1,"field","2010-03-03 12:00:00",1,"",0,0,0,0,15,2010-03-03
"63",1,1,"field","2010-03-04 12:00:00",1,"",0,0,0,0,15,2010-03-04
"64",1,1,"field","2010-03-05 12:00:00",1,"",0,0,0,0,15,2010-03-05
"65",1,1,"field","2010-03-06 12:00:00",1,"",0,0,0,0,15,2010-03-06
"66",1,1,"field","2010-03-07 12:00:00",1,"",0,0,0,0,15,2010-03-07
"67",1,1,"field","2010-03-08 12:00:00",1,"",0,0,0,0,15,2010-03-08
"68",1,1,"field","2010-03-09 12:00:00",1,"",0,0,0,0,15,2010-03-09
"69",1,1,"field","2010-03-10 12:00:00",1,"",0,0,0,0,15,2010-03-10
"70",1,1,"field","2010-03-11 12:00:00",1,"",0,0,0,0,15,2010-03-11
"71",1,1,"field","2010-03-12 12:00:00",1,"",0,0,0,0,15,2010-03-12
"72",1,1,"field","2010-03-13 12:00:00",1,"",0,0,0,0,15,2010-03-13
"73",1,1,"field","2010-03-14 12:00:00",1,"",0,0,0,0,15,2010-03-14
"74",1,1,"field","2010-03-15 12:00:00",1,"",0,0,0,0,15,2010-03-15
"75",1,1,"field","2010-03-16 12:00:00",1,"",0,0,0,0,15,2010-03-16
"76",1,1,"field","2010-03-17 12:00:00",1,"",0,0,0,0,15,2010-03-17
"77",1,1,"field","2010-03-18 12:00:00",1,"",0,0,0,0,15,2010-03-18
"78",1,1,"field","2010-03-19 12:00:00",1,"",0,0,0,0,15,2010-03-19
"79",1,1,"field","2010-03-20 12:00:00",1,"",0,0,0,0,15,2010-03-20
"80",1,1,"field","2010-03-21 12:00:00",1,"",0,0,0,0,15,2010-03-21
"81",1,1,"field","2010-03-22 12:00:00",1,"",0,0,0,0,15,2010-03-22
"82",1,1,"field","2010-03-23 12:00:00",1,"",0,0,0,0,15,2010-03-23
"83",1,1,"field","2010-03-24 12:00:00",1,"",0,0,0,0,15,2010-03-24
"84",1,1,"field","2010-03-25 12:00:00",1,"",0,0,0,0,15,2010-03-25
"85",1,1,"field","2010-03-26 12:00:00",1,"",0,0,0,0,15,2010-03-26
"86",1,1,"field","2010-03-27 12:00:00",1,"",0,0,0,0,15,2010-03-27
"87",1,1,"field","2010-03-28 12:00:00",1,"",0,0,0,0,15,2010-03-28
"88",1,1,"field","2010-03-29 12:00:00",1,"",0,0,0,0,15,2010-03-29
"89",1,1,"field","2010-03-30 12:00:00",1,"",0,0,0,0,15,2010-03-30
"90",1,1,"field","2010-03-31 12:00:00",1,"",0,0,0,0,15,2010-03-31
"91",1,1,"field","2010-04-01 12:00:00",1,"",0,0,0,0,15,2010-04-01
"92",1,1,"field","2010-04-02 12:00:00",1,"",0,0,0,0,15,2010-04-02
"93",1,1,"field","2010-04-03 12:00:00",1,"",0,0,0,0,15,2010-04-03
"94",1,1,"field","2010-04-04 12:00:00",1,"",0,0,0,0,15,2010-04-04
"95",1,1,"field","2010-04-05 12:00:00",1,"",0,0,0,0,15,2010-04-05
"96",1,1,"field","2010-04-06 12:00:00",1,"",0,0,0,0,15,2010-04-06
"97",1,1,"field","2010-04-07 12:00:00",1,"",0,0,0,0,15,2010-04-07
"98",1,1,"field","2010-04-08 12:00:00",1,"",0,0,0,0,15,2010-04-08
"99",1,1,"field","2010-04-09 12:00:00",1,"",0,0,0,0,15,2010-04-09
"100",1,1,"field","2010-04-10 12:00:00",1,"",0,0,0,0,15,2010-04-10
"101",1,1,"field","2010-04-11 12:00:00",1,"",0,0,0,0,15,2010-04-11
"102",1,1,"field","2010-04-12 12:00:00",1,"",0,0,0,0,15,2010-04-12
"103",1,1,"field","2010-04-13 12:00:00",1,"",0,0,0,0,15,2010-04-13
"104",1,1,"field","2010-04-14 12:00:00",1,"",0,0,0,0,15,2010-04-14
"105",1,1,"field","2010-04-15 12:00:00",1,"",0,0,0,0,15,2010-04-15
"106",1,1,"field","2010-04-16 12:00:00",1,"",0,0,0,0,15,2010-04-16
"107",1,1,"field","2010-04-17 12:00:00",1,"",0,0,0,0,15,2010-04-17
"108",1,1,"field","2010-04-18 12:00:00",1,"",0,0,0,0,15,2010-04-18
"109",1,1,"field","2010-04-19 12:00:00",1,"",0,0,0,0,15,2010-04-19
"110",1,1,"field","2010-04-20 12:00:00",1,"",0,0,0,0,15,2010-04-20
"111",1,1,"field","2010-04-21 12:00:00",1,"",0,0,0,0,15,2010-04-21
"112",1,1,"field","2010-04-22 12:00:00",1,"",0,0,0,0,15,2010-04-22
"113",1,1,"field","2010-04-23 12:00:00",1,"",0,0,0,0,15,2010-04-23
"114",1,1,"field","2010-04-24 12:00:00",1,"",0,0,0,0,15,2010-04-24
"115",1,1,"field","2010-04-25 12:00:00",1,"",0,0,0,0,15,2010-04-25
"116",1,1,"field","2010-04-26 12:00:00",1,"",0,0,0,0,15,2010-04-26
"117",1,1,"field","2010-04-27 12:00:00",1,"",0,0,0,0,15,2010-04-27
"118",1,1,"field","2010-04-28 12:00:00",1,"",0,0,0,0,15,2010-04-28
"119",1,1,"field","2010-04-29 12:00:00",1,"",0,0,0,0,15,2010-04-29
"120",1,1,"field","2010-04-30 12:00:00",1,"",0,0,0,0,15,2010-04-30
"121",1,1,"field","2010-05-01 12:00:00",1,"",0,0,0,0,15,2010-05-01
"122",1,1,"field","2010-05-02 12:00:00",1,"",0,0,0,0,15,2010-05-02
"123",1,1,"field","2010-05-03 12:00:00",1,"",0,0,0,0,15,2010-05-03
"124",1,1,"field","2010-05-04 12:00:00",1,"",0,0,0,0,15,2010-05-04
"125",1,1,"field","2010-05-05 12:00:00",1,"",0,0,0,0,15,2010-05-05
"126",1,1,"field","2010-05-06 12:00:00",1,"",0,0,0,0,15,2010-05-06
"127",1,1,"field","2010-05-07 12:00:00",1,"",0,0,0,0,15,2010-05-07
"128",1,1,"field","2010-05-08 12:00:00",1,"",0,0,0,0,15,2010-05-08
"129",1,1,"field","2010-05-09 12:00:00",1,"",0,0,0,0,15,2010-05-09
"130",1,1,"field","2010-05-10 12:00:00",1,"",0,0,0,0,15,2010-05-10
"131",1,1,"field","2010-05-11 12:00:00",1,"",0,0,0,0,15,2010-05-11
"132",1,1,"field","2010-05-12 12:00:00",1,"",0,0,0,0,15,2010-05-12
"133",1,1,"field","2010-05-13 12:00:00",1,"",0,0,0,0,15,2010-05-13
"134",1,1,"field","2010-05-14 12:00:00",1,"",0,0,0,0,15,2010-05-14
"135",1,1,"field","2010-05-15 12:00:00",1,"",0,0,0,0,15,2010-05-15
"136",1,1,"field","2010-05-16 12:00:00",1,"",0,0,0,0,15,2010-05-16
"137",1,1,"field","2010-05-17 12:00:00",1,"",0,0,0,0,15,2010-05-17
"138",1,1,"field","2010-05-18 12:00:00",1,"",0,0,0,0,15,2010-05-18
"139",1,1,"field","2010-05-19 12:00:00",1,"",0,0,0,0,15,2010-05-19
"140",1,1,"field","2010-05-20 12:00:00",1,"",0,0,0,0,15,2010-05-20
"141",1,1,"field","2010-05-21 12:00:00",1,"",0,0,0,0,15,2010-05-21
"142",1,1,"field","2010-05-22 12:00:00",1,"",0,0,0,0,15,2010-05-22
"143",1,1,"field","2010-05-23 12:00:00",1,"",0,0,0,0,15,2010-05-23
"144",1,1,"field","2010-05-24 12:00:00",1,"",0,0,0,0,15,2010-05-24
"145",1,1,"field","2010-05-25 12:00:00",1,"",0,0,0,0,15,2010-05-25
"146",1,1,"field","2010-05-26 12:00:00",1,"",0,0,0,0,15,2010-05-26
"147",1,1,"field","2010-05-27 12:00:00",1,"",0,0,0,0,15,2010-05-27
"148",1,1,"field","2010-05-28 12:00:00",1,"",0,0,0,0,15,2010-05-28
"149",1,1,"field","2010-05-29 12:00:00",1,"",0,0,0,0,15,2010-05-29
"150",1,1,"field","2010-05-30 12:00:00",1,"",0,0,0,0,15,2010-05-30
"151",1,1,"field","2010-05-31 12:00:00",1,"",0,0,0,0,15,2010-05-31
"152",1,1,"field","2010-06-01 12:00:00",1.999,"Sowing",1,0,0,0,15,2010-06-01
"153",1,1,"field","2010-06-02 12:00:00",2.15249999364217,"Germination",1,0,0,0,15,2010-06-02
"154",1,1,"field","2010-06-03 12:00:00",2.29666666189829,"",1,0,0,0,15,2010-06-03
"155",1,1,"field","2010-06-04 12:00:00",2.50916666189829,"",1,0,0,0,15,2010-06-04
"156",1,1,"field","2010-06-05 12:00:00",2.67166666189829,"",1,0,0,0,15,2010-06-05
"157",1,1,"field","2010-06-06 12:00:00",2.82416666348775,"",1,0,0,0,15,2010-06-06
"158",1,1,"field","2010-06-07 12:00:00",2.97750000158946,"",1,0,0,0,15,2010-06-07
"159",1,1,"field","2010-06-08 12:00:00",3.01589816630414,"Emergence",1,0,0,0,15,2010-06-08
"160",1,1,"field","2010-06-09 12:00:00",3.03531919130171,"",1.44944689504856,0,0,0,15,2010-06-09
"161",1,1,"field","2010-06-10 12:00:00",3.05097554728609,"",1.55417660530061,0,0,0,15,2010-06-10
"162",1,1,"field","2010-06-11 12:00:00",3.07652586424649,"",1.90168964047277,0,0,0,15,2010-06-11
"163",1,1,"field","2010-06-12 12:00:00",3.09627457774096,"",2.20333099483104,0,0,0,15,2010-06-12
"164",1,1,"field","2010-06-13 12:00:00",3.11334812638266,"",2.3875638229637,0,0,0,15,2010-06-13
"165",1,1,"field","2010-06-14 12:00:00",3.13093307713464,"",2.68446490656718,0,0,0,15,2010-06-14
"166",1,1,"field","2010-06-15 12:00:00",3.14996280840649,"",3.2261130374488,0,0,0,15,2010-06-15
"167",1,1,"field","2010-06-16 12:00:00",3.17006914571279,"",4.26819242268252,0,0,0,15,2010-06-16
"168",1,1,"field","2010-06-17 12:00:00",3.19619623148031,"",5.2933263612618,0,0,0,15,2010-06-17
"169",1,1,"field","2010-06-18 12:00:00",3.21671761472362,"",5.8295409254078,0,0,0,15,2010-06-18
"170",1,1,"field","2010-06-19 12:00:00",3.23732138356062,"",7.48829986991496,0,0,0,15,2010-06-19
"171",1,1,"field","2010-06-20 12:00:00",3.25986477071187,"",8.73660704147833,0,0,0,15,2010-06-20
"172",1,1,"field","2010-06-21 12:00:00",3.28352703161161,"",9.98749808978009,0,0,0,15,2010-06-21
"173",1,1,"field","2010-06-22 12:00:00",3.30910845229685,"",12.3333259336777,0,0,0,15,2010-06-22
"174",1,1,"field","2010-06-23 12:00:00",3.33226780248814,"",14.3752444224977,0,0,0,15,2010-06-23
"175",1,1,"field","2010-06-24 12:00:00",3.35389117058813,"",17.3739394225659,0,0,0,15,2010-06-24
"176",1,1,"field","2010-06-25 12:00:00",3.37816756427777,"",20.6961360094592,0,0,0,15,2010-06-25
"177",1,1,"field","2010-06-26 12:00:00",3.40512079836156,"",24.1737652102297,0,0,0,15,2010-06-26
"178",1,1,"field","2010-06-27 12:00:00",3.43010033161455,"",27.6130916891029,0,0,0,15,2010-06-27
"179",1,1,"field","2010-06-28 12:00:00",3.4472822620266,"",30.8755649040988,0,0,0,15,2010-06-28
"180",1,1,"field","2010-06-29 12:00:00",3.46293035131809,"",34.3496337276494,0,0,0,15,2010-06-29
"181",1,1,"field","2010-06-30 12:00:00",3.47978371491919,"",38.1803759573214,0,0,0,15,2010-06-30
"182",1,1,"field","2010-07-01 12:00:00",3.50204616039955,"",42.9558487250577,0,0,0,15,2010-07-01
"183",1,1,"field","2010-07-02 12:00:00",3.52595510302763,"",48.4492501740985,0,0,0,15,2010-07-02
"184",1,1,"field","2010-07-03 12:00:00",3.55351147308131,"",54.8188052417302,0,0,0,15,2010-07-03
"185",1,1,"field","2010-07-04 12:00:00",3.58040777011423,"",57.1068158848902,0,0,0,15,2010-07-04
"186",1,1,"field","2010-07-05 12:00:00",3.60698836369715,"",60.3127738186793,0,0,0,15,2010-07-05
"187",1,1,"field","2010-07-06 12:00:00",3.63639404649509,"",66.1508560747745,0,0,0,15,2010-07-06
"188",1,1,"field","2010-07-07 12:00:00",3.6632434888939,"",70.9806402025095,0,0,0,15,2010-07-07
"189",1,1,"field","2010-07-08 12:00:00",3.68860095506526,"",78.7601834265414,0,0,0,15,2010-07-08
"190",1,1,"field","2010-07-09 12:00:00",3.71415399009379,"",87.9859069898666,0,0,0,15,2010-07-09
"191",1,1,"field","2010-07-10 12:00:00",3.74223517365175,"",97.8507922741036,0,0,0,15,2010-07-10
"192",1,1,"field","2010-07-11 12:00:00",3.76820715363668,"",104.312070166142,0,0,0,15,2010-07-11
"193",1,1,"field","2010-07-12 12:00:00",3.79162862400488,"",109.572589979403,0,0,0,15,2010-07-12
"194",1,1,"field","2010-07-13 12:00:00",3.81867745810102,"",119.657559749099,0,0,0,15,2010-07-13
"195",1,1,"field","2010-07-14 12:00:00",3.85037789485811,"",129.807617944329,0,0,0,15,2010-07-14
"196",1,1,"field","2010-07-15 12:00:00",3.87908928330015,"",141.11633378835,0,0,0,15,2010-07-15
"197",1,1,"field","2010-07-16 12:00:00",3.90932630518702,"",150.962809932069,0,0,0,15,2010-07-16
"198",1,1,"field","2010-07-17 12:00:00",3.93993890749139,"",160.297473788505,0,0,0,15,2010-07-17
"199",1,1,"field","2010-07-18 12:00:00",3.97069638422435,"",170.224646183226,0,0,0,15,2010-07-18
"200",1,1,"field","2010-07-19 12:00:00",3.99572823729082,"",176.892431258047,0,0,0,15,2010-07-19
"201",1,1,"field","2010-07-20 12:00:00",4.07636666561796,"StartFlowering",185.06774092038,0,0,0,15,2010-07-20
"202",1,1,"field","2010-07-21 12:00:00",4.170707798801,"",193.72325128104,0,0,0,15,2010-07-21
"203",1,1,"field","2010-07-22 12:00:00",4.27972480470631,"",203.186124156699,0,0,0,15,2010-07-22
"204",1,1,"field","2010-07-23 12:00:00",4.39120557725636,"",212.246010017147,0,0,0,15,2010-07-23
"205",1,1,"field","2010-07-24 12:00:00",4.48469217931419,"",222.222826361335,0,0,0,15,2010-07-24
"206",1,1,"field","2010-07-25 12:00:00",4.57522632988935,"",234.999598743356,0,0,0,15,2010-07-25
"207",1,1,"field","2010-07-26 12:00:00",4.67482402634777,"",246.877932671593,0,0,0,15,2010-07-26
"208",1,1,"field","2010-07-27 12:00:00",4.79161957969584,"",259.675600043704,0,0,0,15,2010-07-27
"209",1,1,"field","2010-07-28 12:00:00",4.88748272418387,"",271.792759858187,0,0,0,15,2010-07-28
"210",1,1,"field","2010-07-29 12:00:00",4.97383253154861,"",282.989009318487,0,0,0,15,2010-07-29
"211",1,1,"field","2010-07-30 12:00:00",5.05124540827796,"StartPodDevelopment",290.697628723194,0,0,0,15,2010-07-30
"212",1,1,"field","2010-07-31 12:00:00",5.13426838985084,"",302.940794355622,0,0,0,15,2010-07-31
"213",1,1,"field","2010-08-01 12:00:00",5.21806445877463,"",314.072629027387,0,0,0,15,2010-08-01
"214",1,1,"field","2010-08-02 12:00:00",5.30151771198676,"",320.092786127596,0,0,0,15,2010-08-02
"215",1,1,"field","2010-08-03 12:00:00",5.39701744350834,"",330.829155340816,0,0,0,15,2010-08-03
"216",1,1,"field","2010-08-04 12:00:00",5.49071667837156,"",341.838497060958,0,0,0,15,2010-08-04
"217",1,1,"field","2010-08-05 12:00:00",5.56002273191441,"",352.687913641819,0,0,0,15,2010-08-05
"218",1,1,"field","2010-08-06 12:00:00",5.62982231576698,"",361.675052073553,0,0,0,15,2010-08-06
"219",1,1,"field","2010-08-07 12:00:00",5.71793003732608,"",370.934237791342,0,0,0,15,2010-08-07
"220",1,1,"field","2010-08-08 12:00:00",5.82089420553697,"",380.41853982949,0,0,0,15,2010-08-08
"221",1,1,"field","2010-08-09 12:00:00",5.9232669448619,"",392.205170509867,0,0,0,15,2010-08-09
"222",1,1,"field","2010-08-10 12:00:00",6.02433365263387,"StartGrainFilling",408.578754652385,0.841393854553938,56.5332530874791,5.65332530874791,15.8413938545539,2010-08-10
"223",1,1,"field","2010-08-11 12:00:00",6.11778537152239,"",426.023642821196,1.69380612401956,113.806833472874,11.3806833472874,16.6938061240196,2010-08-11
"224",1,1,"field","2010-08-12 12:00:00",6.21574621727448,"",442.283499423056,2.62549915187679,176.407288014602,17.6407288014602,17.6254991518768,2010-08-12
"225",1,1,"field","2010-08-13 12:00:00",6.31919510526207,"",454.728839054797,3.64693990624294,245.037892300463,24.5037892300463,18.6469399062429,2010-08-13
"226",1,1,"field","2010-08-14 12:00:00",6.41718960652589,"",469.198461406388,4.64175146585265,311.879280990639,31.1879280990639,19.6417514658526,2010-08-14
"227",1,1,"field","2010-08-15 12:00:00",6.48797031710777,"",485.005502863982,5.38316091299363,361.694581744042,36.1694581744042,20.3831609129936,2010-08-15
"228",1,1,"field","2010-08-16 12:00:00",6.55560164988027,"",498.765588922741,6.11544775390789,410.896934585071,41.0896934585071,21.1154477539079,2010-08-16
"229",1,1,"field","2010-08-17 12:00:00",6.61299238301256,"",503.741311127425,6.56603919350587,441.17217341166,44.117217341166,21.5660391935059,2010-08-17
"230",1,1,"field","2010-08-18 12:00:00",6.69081469812414,"",517.392857167908,7.44122110411644,499.975645985583,49.9975645985583,22.4412211041164,2010-08-18
"231",1,1,"field","2010-08-19 12:00:00",6.78533707366543,"",528.627967337875,8.46356310629091,568.666805111686,56.8666805111686,23.4635631062909,2010-08-19
"232",1,1,"field","2010-08-20 12:00:00",6.88720748114706,"",538.017246896055,9.32023359194449,626.22649504275,62.622649504275,24.3202335919445,2010-08-20
"233",1,1,"field","2010-08-21 12:00:00",6.98889920574128,"",547.641987150636,10.2002833275719,685.357036779558,68.5357036779559,25.2002833275719,2010-08-21
"234",1,1,"field","2010-08-22 12:00:00",7.07121183421562,"EndCanopyDevelopment",555.951216705831,11.3517407578077,762.723461517098,76.2723461517098,26.3517407578077,2010-08-22
"235",1,1,"field","2010-08-23 12:00:00",7.15538016979687,"",564.459222425131,12.5705025527976,844.612066522473,84.4612066522473,27.5705025527976,2010-08-23
"236",1,1,"field","2010-08-24 12:00:00",7.2116108530608,"",572.123051972608,13.397186189727,900.156940087754,90.0156940087755,28.397186189727,2010-08-24
"237",1,1,"field","2010-08-25 12:00:00",7.26022468669364,"",578.693626271202,14.1215933338808,948.829856103451,94.8829856103451,29.1215933338808,2010-08-25
"238",1,1,"field","2010-08-26 12:00:00",7.31389891175786,"",583.974846563141,14.9305921565404,1003.18648699795,100.318648699795,29.9305921565403,2010-08-26
"239",1,1,"field","2010-08-27 12:00:00",7.38861978316202,"",589.842610532314,16.0670922528833,1079.54792847123,107.954792847123,31.0670922528833,2010-08-27
"240",1,1,"field","2010-08-28 12:00:00",7.46470253932244,"",594.841704749972,17.2359341957733,1158.08241861401,115.808241861401,32.2359341957733,2010-08-28
"241",1,1,"field","2010-08-29 12:00:00",7.54257397077799,"",598.602917026548,18.4423943284879,1239.1444749311,123.91444749311,33.4423943284879,2010-08-29
"242",1,1,"field","2010-08-30 12:00:00",7.63260474716143,"",602.700800910089,19.8460585551475,1333.45667432036,133.345667432036,34.8460585551475,2010-08-30
"243",1,1,"field","2010-08-31 12:00:00",7.71534164844551,"",605.134453944608,21.1448350720442,1420.72146849065,142.072146849065,36.1448350720442,2010-08-31
"244",1,1,"field","2010-09-01 12:00:00",7.78376420675794,"",616.133609543451,22.2232467859643,1493.17995154894,149.317995154894,37.2232467859643,2010-09-01
"245",1,1,"field","2010-09-02 12:00:00",7.84107064845939,"",621.948015039138,23.1428738637633,1554.96969490625,155.496969490625,38.1428738637633,2010-09-02
"246",1,1,"field","2010-09-03 12:00:00",7.8778121021167,"",626.927047432431,23.7380476961888,1594.95942470693,159.495942470693,38.7380476961888,2010-09-03
"247",1,1,"field","2010-09-04 12:00:00",7.91523386070099,"",630.679920746227,24.349094683586,1636.01567179015,163.601567179015,39.349094683586,2010-09-04
"248",1,1,"field","2010-09-05 12:00:00",7.9673444217307,"",638.683350959226,25.2050836384223,1693.52956966559,169.352956966559,40.2050836384223,2010-09-05
"249",1,1,"field","2010-09-06 12:00:00",8.02946867241189,"EndPodDevelopment",643.273586156339,26.2385115004786,1762.96558771716,176.296558771716,41.2385115004786,2010-09-06
"250",1,1,"field","2010-09-07 12:00:00",8.07128210124371,"",645.608862906728,26.93907081064,1810.0361677669,181.00361677669,41.93907081064,2010-09-07
"251",1,1,"field","2010-09-08 12:00:00",8.11182584759635,"",647.804561514782,27.6208233551591,1855.84312123314,185.584312123314,42.6208233551591,2010-09-08
"252",1,1,"field","2010-09-09 12:00:00",8.15470470665783,"",650.26011976275,28.3442935272384,1904.45308209515,190.445308209515,43.3442935272384,2010-09-09
"253",1,1,"field","2010-09-10 12:00:00",8.2031993146156,"",653.334595656128,29.1656165181942,1959.63777385747,195.963777385747,44.1656165181942,2010-09-10
"254",1,1,"field","2010-09-11 12:00:00",8.25229938858627,"",656.465680830401,30.0011256669521,2015.77563356251,201.577563356251,45.001125666952,2010-09-11
"255",1,1,"field","2010-09-12 12:00:00",8.3100073028006,"",660.000089501116,30.9878158602774,2082.07134765204,208.207134765204,45.9878158602774,2010-09-12
"256",1,1,"field","2010-09-13 12:00:00",8.36328484138301,"",662.946582843507,31.9036599651648,2143.60691305942,214.360691305942,46.9036599651648,2010-09-13
"257",1,1,"field","2010-09-14 12:00:00",8.41311217462092,"",665.200439369981,32.7640187317815,2201.4144185884,220.14144185884,47.7640187317815,2010-09-14
"258",1,1,"field","2010-09-15 12:00:00",8.4738543137943,"",667.76661714283,33.8164070472482,2272.12438950461,227.212438950461,48.8164070472482,2010-09-15
"259",1,1,"field","2010-09-16 12:00:00",8.50671073957975,"",666.216244597274,34.3878573005861,2310.52013202638,231.052013202638,49.3878573005861,2010-09-16
"260",1,1,"field","2010-09-17 12:00:00",8.5513220173039,"",668.219351214725,35.1619505636627,2362.5314583725,236.25314583725,50.1619505636627,2010-09-17
"261",1,1,"field","2010-09-18 12:00:00",8.58166450331691,"",665.834389409252,35.6900353018121,2398.01347192875,239.801347192875,50.6900353018121,2010-09-18
"262",1,1,"field","2010-09-19 12:00:00",8.61029318926023,"",663.099103161717,36.1865144853684,2431.3719082719,243.13719082719,51.1865144853684,2010-09-19
